"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","tournamentId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","game_id","PBP"
320630277,"s:40~l:54~e:320630277~c:320630277","2012-03-03T17:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""BIG EAST WOMEN'S CHAMPIONSHIP - 2nd ROUND AT HARTFORD CT""}]","2012-03-03T17:00Z",6,"TRNMNT",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",277,"s:40~l:54~t:277","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","True",2199,"https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",4,183,"s:40~l:54~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","0d1d37","True",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",4,6,"",2012,4,"Big East Conference","Big East","True",NA,"","","",NA,"",320630277,TRUE
320630195,"s:40~l:54~e:320630195~c:320630195","2012-03-03T17:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""MAC WOMEN'S TOURNAMENT - 1st ROUND""}]","2012-03-03T17:00Z",16,"SEMI",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",195,"s:40~l:54~t:195","Ohio","Bobcats","OHIO","Ohio Bobcats","Ohio","295A29","e4bb85","True",2135,"https://a.espncdn.com/i/teamlogos/ncaa/500/195.png",14,2309,"s:40~l:54~t:2309","Kent State","Golden Flashes","KENT","Kent State Golden Flashes","Kent State","002445","f0b510","True",2020,"https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png",14,16,"",2012,14,"Mid-American Conference","MAC","True",NA,"","","",NA,"",320630195,TRUE
320632368,"s:40~l:54~e:320632368~c:320632368","2012-03-03T16:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""MAAC WOMEN'S CHAMPIONSHIP - SEMIFINAL AT SPRINGFIELD MA""}]","2012-03-03T16:30Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2368,"s:40~l:54~t:2368","Marist","Red Foxes","MRST","Marist Red Foxes","Marist","e53730","f0f0f0","True",1934,"https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png",13,315,"s:40~l:54~t:315","Niagara","Purple Eagles","NIAG","Niagara Purple Eagles","Niagara","69207E","f0f0f0","True",2177,"https://a.espncdn.com/i/teamlogos/ncaa/500/315.png",13,NA,"OT",2012,13,"Metro Atlantic Athletic Conference","MAAC","True",NA,"","","",NA,"",320632368,TRUE
320630059,"s:40~l:54~e:320630059~c:320630059","2012-03-03T16:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""ACC WOMEN'S TOURNAMENT - SEMIFINAL AT GREENSBORO NC""}]","2012-03-03T16:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",59,"s:40~l:54~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,152,"s:40~l:54~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",2139,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,NA,"",2012,2,"Atlantic Coast Conference","ACC","True",349,"Greensboro Coliseum","Greensboro","NC",23500,"True",320630059,TRUE
320632217,"s:40~l:54~e:320632217~c:320632217","2012-03-03T14:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""MAAC WOMEN'S CHAMPIONSHIP - SEMIFINAL AT SPRINGFIELD MA""}]","2012-03-03T14:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2217,"s:40~l:54~t:2217","Fairfield","Stags","FAIR","Fairfield Stags","Fairfield","000000","ebebeb","True",1259,"https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png",13,2561,"s:40~l:54~t:2561","Siena","Saints","SIE","Siena Saints","Siena","037961","eea60f","True",2169,"https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png",13,NA,"",2012,13,"Metro Atlantic Athletic Conference","MAAC","True",NA,"","","",NA,"",320632217,TRUE
320620061,"s:40~l:54~e:320620061~c:320620061","2012-03-03T03:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""SEC WOMEN'S TOURNAMENT - QUARTERFINAL AT NASHVILLE TN""}]","2012-03-03T03:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",61,"s:40~l:54~t:61","Georgia","Lady Bulldogs","UGA","Georgia Lady Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,2579,"s:40~l:54~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,NA,"",2012,23,"Southeastern Conference","SEC","True",NA,"","","",NA,"",320620061,TRUE
320622509,"s:40~l:54~e:320622509~c:320622509","2012-03-03T01:25Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""BIG TEN WOMEN'S TOURNAMENT - QUARTERFINAL AT INDIANAPOLIS""}]","2012-03-03T01:25Z",9,"QRR",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2509,"s:40~l:54~t:2509","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","B89D29","a4a9ad","True",399,"https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",7,127,"s:40~l:54~t:127","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan State","18453B","ffffff","True",1987,"https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",7,9,"",2012,7,"Big Ten Conference","Big Ten","True",NA,"","","",NA,"",320622509,TRUE
320620042,"s:40~l:54~e:320620042~c:320620042","2012-03-03T01:15Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""AMERICA EAST WOMEN'S CHAMPIONSHIP - QUARTERFINAL""}]","2012-03-03T01:15Z",1,"STD",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",42,"s:40~l:54~t:42","Hartford","Hawks","HART","Hartford Hawks","Hartford","d60008","000000","True",1929,"https://a.espncdn.com/i/teamlogos/ncaa/500/42.png",1,2066,"s:40~l:54~t:2066","Binghamton","Bearcats","BING","Binghamton Bearcats","Binghamton","00614A","f0f0f0","True",1924,"https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png",1,1,"",2012,1,"America East Conference","Am. East","True",NA,"","","",NA,"",320620042,TRUE
320620120,"s:40~l:54~e:320620120~c:320620120","2012-03-03T01:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""ACC WOMEN'S TOURNAMENT - QUARTERFINAL AT GREENSBORO NC""}]","2012-03-03T01:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",2,258,"s:40~l:54~t:258","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","True",1927,"https://a.espncdn.com/i/teamlogos/ncaa/500/258.png",2,NA,"",2012,2,"Atlantic Coast Conference","ACC","True",349,"Greensboro Coliseum","Greensboro","NC",23500,"True",320620120,TRUE
320622132,"s:40~l:54~e:320622132~c:320622132","2012-03-03T01:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""BIG EAST WOMEN'S CHAMPIONSHIP - 1st ROUND AT HARTFORD CT""}]","2012-03-03T01:00Z",6,"TRNMNT",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2132,"s:40~l:54~t:2132","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","True",201,"https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",4,269,"s:40~l:54~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",906,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,6,"",2012,4,"Big East Conference","Big East","True",NA,"","","",NA,"",320622132,TRUE
320622429,"s:40~l:54~e:320622429~c:320622429","2012-03-03T00:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""ATLANTIC 10 WOMEN'S CHAMPIONSHIP - 1st ROUND AT PHILADELPHIA""}]","2012-03-03T00:30Z",1,"STD",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2429,"s:40~l:54~t:2429","Charlotte","49ers","CHAR","Charlotte 49ers","Charlotte","ffffff","cfab7a","True",239,"https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png",3,139,"s:40~l:54~t:139","Saint Louis","Billikens","SLU","Saint Louis Billikens","Saint Louis","00539C","ebebeb","True",1947,"https://a.espncdn.com/i/teamlogos/ncaa/500/139.png",3,2,"",2012,3,"Atlantic 10 Conference","A 10","True",2030,"KFC Yum! Center","Louisville","KY",22090,"True",320622429,TRUE
320622427,"s:40~l:54~e:320622427~c:320622427","2012-03-03T00:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2427,"s:40~l:54~t:2427","UNC Asheville","Bulldogs","UNCA","UNC Asheville Bulldogs","UNC Asheville","156199","c2c3c0","True",2609,"https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png",6,2097,"s:40~l:54~t:2097","Campbell","Fighting Camels","CAMP","Campbell Fighting Camels","Campbell","000000","","True",1906,"https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png",6,NA,"",2012,6,"Big South Conference","Big South","True",NA,"","","",NA,"",320622427,TRUE
320620099,"s:40~l:54~e:320620099~c:320620099","2012-03-03T00:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""SEC WOMEN'S TOURNAMENT - QUARTERFINAL AT NASHVILLE TN""}]","2012-03-03T00:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",99,"s:40~l:54~t:99","LSU","Tigers","LSU","LSU Tigers","LSU","22005c","fdd023","True",557,"https://a.espncdn.com/i/teamlogos/ncaa/500/99.png",23,8,"s:40~l:54~t:8","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","9c1831","000000","True",2142,"https://a.espncdn.com/i/teamlogos/ncaa/500/8.png",23,NA,"",2012,23,"Southeastern Conference","SEC","True",NA,"","","",NA,"",320620099,TRUE
320622737,"s:40~l:54~e:320622737~c:320622737","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2737,"s:40~l:54~t:2737","Winthrop","Eagles","WIN","Winthrop Eagles","Winthrop","9e0b0e","fdb41e","True",1922,"https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png",6,2127,"s:40~l:54~t:2127","Charleston Southern","Buccaneers","CHSO","Charleston Southern Buccaneers","Charleston So","2e3192","ded090","True",2187,"https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png",6,NA,"OT",2012,6,"Big South Conference","Big South","True",1922,"Winthrop Coliseum","Rock Hill","SC",6100,"True",320622737,TRUE
320622506,"s:40~l:54~e:320622506~c:320622506","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2506,"s:40~l:54~t:2506","Presbyterian","Blue Hose","PRES","Presbyterian Blue Hose","Presbyterian","194896","990134","True",2046,"https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png",6,324,"s:40~l:54~t:324","Coastal Carolina","Chanticleers","CCAR","Coastal Carolina Chanticleers","C. Carolina","007073","876447","True",4308,"https://a.espncdn.com/i/teamlogos/ncaa/500/324.png",6,NA,"",2012,6,"Big South Conference","Big South","True",NA,"","","",NA,"",320622506,TRUE
320622335,"s:40~l:54~e:320622335~c:320622335","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2335,"s:40~l:54~t:2335","Liberty","Flames","LIB","Liberty Flames","Liberty","071740","a61f21","True",7117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png",6,2515,"s:40~l:54~t:2515","Radford","Highlanders","RAD","Radford Highlanders","Radford","BC1515","c2c3c0","True",1901,"https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png",6,NA,"",2012,6,"Big South Conference","Big South","True",1981,"Vines Convocation Center","Lynchburg","VA",9547,"True",320622335,TRUE
320622241,"s:40~l:54~e:320622241~c:320622241","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2241,"s:40~l:54~t:2241","Gardner-Webb","Runnin' Bulldogs","GWEB","Gardner-Webb Runnin' Bulldogs","Gardner-Webb","c12535","909090","True",2016,"https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png",6,2272,"s:40~l:54~t:2272","High Point","Panthers","HP","High Point Panthers","High Point","b0b7bc","ebebeb","True",7116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png",6,NA,"",2012,6,"Big South Conference","Big South","True",NA,"","","",NA,"",320622241,TRUE
320620225,"s:40~l:54~e:320620225~c:320620225","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",225,"s:40~l:54~t:225","Brown","Bears","BRWN","Brown Bears","Brown","411e09","949300","True",2036,"https://a.espncdn.com/i/teamlogos/ncaa/500/225.png",12,219,"s:40~l:54~t:219","Pennsylvania","Quakers","PENN","Pennsylvania Quakers","Penn","082A74","a6163d","True",1899,"https://a.espncdn.com/i/teamlogos/ncaa/500/219.png",12,NA,"",2012,12,"Ivy League","Ivy","True",2036,"Pizzitola Sports Center","Providence","RI",2900,"True",320620225,TRUE
320620159,"s:40~l:54~e:320620159~c:320620159","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",159,"s:40~l:54~t:159","Dartmouth","Big Green","DART","Dartmouth Big Green","Dartmouth","005730","000000","True",2004,"https://a.espncdn.com/i/teamlogos/ncaa/500/159.png",12,172,"s:40~l:54~t:172","Cornell","Big Red","COR","Cornell Big Red","Cornell","d60027","101010","True",1913,"https://a.espncdn.com/i/teamlogos/ncaa/500/172.png",12,NA,"",2012,12,"Ivy League","Ivy","True",1242,"THE LEEDE ARENA","Bakersfield","CA",0,"False",320620159,TRUE
320620108,"s:40~l:54~e:320620108~c:320620108","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",108,"s:40~l:54~t:108","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","True",2209,"https://a.espncdn.com/i/teamlogos/ncaa/500/108.png",12,171,"s:40~l:54~t:171","Columbia","Lions","CLMB","Columbia Lions","Columbia","174785","004b85","True",2002,"https://a.espncdn.com/i/teamlogos/ncaa/500/171.png",12,NA,"",2012,12,"Ivy League","Ivy","True",NA,"","","",NA,"",320620108,TRUE
320620043,"s:40~l:54~e:320620043~c:320620043","2012-03-03T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ''}]","2012-03-03T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",43,"s:40~l:54~t:43","Yale","Bulldogs","YALE","Yale Bulldogs","Yale","004a81","286dc0","True",1923,"https://a.espncdn.com/i/teamlogos/ncaa/500/43.png",12,163,"s:40~l:54~t:163","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","True",1900,"https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",12,NA,"",2012,12,"Ivy League","Ivy","True",NA,"","","",NA,"",320620043,TRUE
320620399,"s:40~l:54~e:320620399~c:320620399","2012-03-02T23:05Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""AMERICA EAST WOMEN'S CHAMPIONSHIP - QUARTERFINAL AT HARTFORD CT""}]","2012-03-02T23:05Z",1,"STD",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",399,"s:40~l:54~t:399","Albany","Great Danes","ALB","Albany Great Danes","Albany","3D2777","ffffff","True",1976,"https://a.espncdn.com/i/teamlogos/ncaa/500/399.png",1,261,"s:40~l:54~t:261","Vermont","Catamounts","UVM","Vermont Catamounts","Vermont","013C24","ffc72c","True",2118,"https://a.espncdn.com/i/teamlogos/ncaa/500/261.png",1,1,"",2012,1,"America East Conference","Am. East","True",NA,"","","",NA,"",320620399,TRUE
320622390,"s:40~l:54~e:320622390~c:320622390","2012-03-02T23:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""ACC WOMEN'S TOURNAMENT - QUARTERFINAL AT GREENSBORO NC""}]","2012-03-02T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,154,"s:40~l:54~t:154","Wake Forest","Demon Deacons","WAKE","Wake Forest Demon Deacons","Wake Forest","9E7E38","000000","True",2120,"https://a.espncdn.com/i/teamlogos/ncaa/500/154.png",2,NA,"",2012,2,"Atlantic Coast Conference","ACC","True",349,"Greensboro Coliseum","Greensboro","NC",23500,"True",320622390,TRUE
320620213,"s:40~l:54~e:320620213~c:320620213","2012-03-02T23:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""BIG TEN WOMEN'S TOURNAMENT - QUARTERFINAL AT INDIANAPOLIS""}]","2012-03-02T23:00Z",9,"QRR",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",213,"s:40~l:54~t:213","Penn State","Lady Lions","PSU","Penn State Lady Lions","Penn State","00265D","002e5c","True",1942,"https://a.espncdn.com/i/teamlogos/ncaa/500/213.png",7,135,"s:40~l:54~t:135","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","True",2094,"https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",7,9,"",2012,7,"Big Ten Conference","Big Ten","True",NA,"","","",NA,"",320620213,TRUE
320620222,"s:40~l:54~e:320620222~c:320620222","2012-03-02T23:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""BIG EAST WOMEN'S CHAMPIONSHIP - 1st ROUND AT HARTFORD CT""}]","2012-03-02T23:00Z",6,"TRNMNT",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",222,"s:40~l:54~t:222","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","123d7C","f0f0f0","True",1969,"https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",4,2550,"s:40~l:54~t:2550","Seton Hall","Pirates","HALL","Seton Hall Pirates","Seton Hall","0857B1","8a8d8f","True",2161,"https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png",4,6,"",2012,4,"Big East Conference","Big East","True",NA,"","","",NA,"",320620222,TRUE
320622184,"s:40~l:54~e:320622184~c:320622184","2012-03-02T22:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""ATLANTIC 10 WOMEN'S CHAMPIONSHIP - 1st ROUND AT PHILADELPHIA""}]","2012-03-02T22:00Z",1,"STD",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2184,"s:40~l:54~t:2184","Duquesne","Dukes","DUQ","Duquesne Dukes","Duquesne","002D62","b90b2e","True",1958,"https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png",3,45,"s:40~l:54~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,2,"",2012,3,"Atlantic 10 Conference","A 10","True",2030,"KFC Yum! Center","Louisville","KY",22090,"True",320622184,TRUE
320620301,"s:40~l:54~e:320620301~c:320620301","2012-03-02T22:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""WCC WOMEN'S TOURNAMENT - QUARTERFINAL AT LAS VEGAS""}]","2012-03-02T22:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,2501,"s:40~l:54~t:2501","Portland","Pilots","PORT","Portland Pilots","Portland","0e034e","f0f0f0","True",2136,"https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png",29,35,"",2012,29,"West Coast Conference","WCC","True",1246,"Orleans Arena","Las Vegas","NV",0,"True",320620301,TRUE
320620231,"s:40~l:54~e:320620231~c:320620231","2012-03-02T21:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""SOUTHERN CONFERENCE WOMEN'S CHAMPIONSHIP - 1st ROUND AT ASHEVILLE NC""}]","2012-03-02T21:30Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",231,"s:40~l:54~t:231","Furman","Paladins","FUR","Furman Paladins","Furman","4A2184","909090","True",2166,"https://a.espncdn.com/i/teamlogos/ncaa/500/231.png",24,2430,"s:40~l:54~t:2430","UNC Greensboro","Spartans","UNCG","UNC Greensboro Spartans","UNC Greensboro","003559","ffd90a","True",1921,"https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png",24,29,"",2012,24,"Southern Conference","Southern","True",2609,"Kimmel Arena","Asheville","NC",3200,"True",320620231,TRUE
320622633,"s:40~l:54~e:320622633~c:320622633","2012-03-02T20:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""SEC WOMEN'S TOURNAMENT - QUARTERFINAL AT NASHVILLE TN""}]","2012-03-02T20:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2633,"s:40~l:54~t:2633","Tennessee","Lady Volunteers","TENN","Tennessee Lady Volunteers","Tennessee","EE9627","ffffff","True",2044,"https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png",23,238,"s:40~l:54~t:238","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","231f20","True",2084,"https://a.espncdn.com/i/teamlogos/ncaa/500/238.png",23,NA,"",2012,23,"Southeastern Conference","SEC","True",NA,"","","",NA,"",320622633,TRUE
320622352,"s:40~l:54~e:320622352~c:320622352","2012-03-02T20:30Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""MAAC WOMEN'S CHAMPIONSHIP - QUARTERFINAL AT SPRINGFIELD MA""}]","2012-03-02T20:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2352,"s:40~l:54~t:2352","Loyola (MD)","Greyhounds","L-MD","Loyola (MD) Greyhounds","Loyola (MD)","76a7a0","c9cbca","True",2093,"https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png",13,315,"s:40~l:54~t:315","Niagara","Purple Eagles","NIAG","Niagara Purple Eagles","Niagara","69207E","f0f0f0","True",2177,"https://a.espncdn.com/i/teamlogos/ncaa/500/315.png",13,NA,"",2012,13,"Metro Atlantic Athletic Conference","MAAC","True",NA,"","","",NA,"",320622352,TRUE
320620150,"s:40~l:54~e:320620150~c:320620150","2012-03-02T20:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""ACC WOMEN'S TOURNAMENT - QUARTERFINAL AT GREENSBORO NC""}]","2012-03-02T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",150,"s:40~l:54~t:150","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","001A57","f1f2f3","True",1914,"https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",2,152,"s:40~l:54~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",2139,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,NA,"",2012,2,"Atlantic Coast Conference","ACC","True",349,"Greensboro Coliseum","Greensboro","NC",23500,"True",320620150,TRUE
320622608,"s:40~l:54~e:320622608~c:320622608","2012-03-02T20:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""WCC WOMEN'S TOURNAMENT - QUARTERFINAL AT LAS VEGAS""}]","2012-03-02T20:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2608,"s:40~l:54~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,2492,"s:40~l:54~t:2492","Pepperdine","Waves","PEPP","Pepperdine Waves","Pepperdine","003A72","dc762f","True",1055,"https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png",29,35,"",2012,29,"West Coast Conference","WCC","True",1246,"Orleans Arena","Las Vegas","NV",0,"True",320622608,TRUE
320622197,"s:40~l:54~e:320622197~c:320622197","2012-03-02T20:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""OVC WOMEN'S TOURNAMENT - SEMIFINAL AT NASHVILLE TN""}]","2012-03-02T20:00Z",NA,"",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2197,"s:40~l:54~t:2197","Eastern Illinois","Panthers","EIU","Eastern Illinois Panthers","E Illinois","000000","bebab9","True",2138,"https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png",20,2635,"s:40~l:54~t:2635","Tennessee Tech","Golden Eagles","TNTC","Tennessee Tech Golden Eagles","Tennessee Tech","5A4099","ffde00","True",2152,"https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png",20,24,"OT",2012,NA,"","","",NA,"","","",NA,"",320622197,TRUE
320622603,"s:40~l:54~e:320622603~c:320622603","2012-03-02T19:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': ""ATLANTIC 10 WOMEN'S CHAMPIONSHIP - 1st ROUND AT PHILADELPHIA""}]","2012-03-02T19:30Z",1,"STD",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2603,"s:40~l:54~t:2603","Saint Joseph's","Hawks","JOES","Saint Joseph's Hawks","Saint Joseph's","C2071B","101010","True",2150,"https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png",3,2230,"s:40~l:54~t:2230","Fordham","Rams","FOR","Fordham Rams","Fordham","830032","909090","True",2007,"https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png",3,2,"",2012,3,"Atlantic 10 Conference","A 10","True",2030,"KFC Yum! Center","Louisville","KY",22090,"True",320622603,TRUE
