"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.isActive","season","away.alternateColor","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","tournamentId","groups.id","groups.name","groups.shortName","groups.isConference","game_id","PBP","team_box","player_box"
300930025,"s:40~l:54~e:300930025~c:300930025","2010-04-03T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'WNIT CHAMPIONSHIP'}]","2010-04-03T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","True",2010,"f0f0f0",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,"",37,NA,"","","",300930025,TRUE,FALSE,TRUE
300912287,"s:40~l:54~e:300912287~c:300912287","2010-04-02T00:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - SEMIFINALS""}]","2010-04-02T00:05Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","True",2010,"ffc423",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,"",37,NA,"","","",300912287,TRUE,FALSE,FALSE
300900130,"s:40~l:54~e:300900130~c:300900130","2010-03-31T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - SEMIFINALS""}]","2010-03-31T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","True",2010,"f0f0f0",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,"",37,NA,"","","",300900130,TRUE,FALSE,FALSE
300872287,"s:40~l:54~e:300872287~c:300872287","2010-03-28T19:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - QUARTERFINALS""}]","2010-03-28T19:05Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","True",2010,"fa6300",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,"",37,NA,"","","",300872287,TRUE,FALSE,FALSE
300872507,"s:40~l:54~e:300872507~c:300872507","2010-03-28T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - QUARTERFINALS""}]","2010-03-28T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2507,"s:40~l:54~t:2507","Providence","Friars","PROV","Providence Friars","Providence","000000","7d8082","True",4691,"https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",4,2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","True",2010,"f0f0f0",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,"",37,NA,"","","",300872507,TRUE,FALSE,FALSE
300870130,"s:40~l:54~e:300870130~c:300870130","2010-03-28T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - QUARTERFINALS""}]","2010-03-28T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,183,"s:40~l:54~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","True",2010,"0d1d37",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",4,"",37,NA,"","","",300870130,TRUE,FALSE,FALSE
300860025,"s:40~l:54~e:300860025~c:300860025","2010-03-28T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - QUARTERFINALS""}]","2010-03-28T01:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,252,"s:40~l:54~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","True",2010,"ffffff",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",44,"",37,NA,"","","",300860025,TRUE,FALSE,FALSE
300850183,"s:40~l:54~e:300850183~c:300850183","2010-03-26T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-26T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",183,"s:40~l:54~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","0d1d37","True",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",4,2670,"s:40~l:54~t:2670","VCU","Rams","VCU","VCU Rams","VCU","929292","True",2010,"edb71d",2051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",10,"",37,NA,"","","",300850183,TRUE,FALSE,FALSE
300842483,"s:40~l:54~e:300842483~c:300842483","2010-03-26T02:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-26T02:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2483,"s:40~l:54~t:2483","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","True",1977,"https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png",21,25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","True",2010,"ffc423",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,"",37,NA,"","","",300842483,TRUE,FALSE,FALSE
300842751,"s:40~l:54~e:300842751~c:300842751","2010-03-26T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-26T01:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2751,"s:40~l:54~t:2751","Wyoming","Cowgirls","WYO","Wyoming Cowgirls","Wyoming","533B22","ffffff","True",2053,"https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png",44,252,"s:40~l:54~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","True",2010,"ffffff",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",44,"",37,NA,"","","",300842751,TRUE,FALSE,FALSE
300842623,"s:40~l:54~e:300842623~c:300842623","2010-03-26T00:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-26T00:05Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2623,"s:40~l:54~t:2623","Missouri St","Lady Bears","MOSU","Missouri St Lady Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","True",2010,"fa6300",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,"",37,NA,"","","",300842623,TRUE,FALSE,FALSE
300842287,"s:40~l:54~e:300842287~c:300842287","2010-03-26T00:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-26T00:05Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,2305,"s:40~l:54~t:2305","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0022B4","True",2010,"e8000d",2171,"https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",8,"",37,NA,"","","",300842287,TRUE,FALSE,FALSE
300842390,"s:40~l:54~e:300842390~c:300842390","2010-03-25T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-25T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,2448,"s:40~l:54~t:2448","North Carolina A&T","Aggies","NCAT","North Carolina A&T Aggies","NC A&T","0505aa","True",2010,"004684",2066,"https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png",16,"",37,NA,"","","",300842390,TRUE,FALSE,FALSE
300840130,"s:40~l:54~e:300840130~c:300840130","2010-03-25T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-25T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,77,"s:40~l:54~t:77","Northwestern","Wildcats","NW","Northwestern Wildcats","Northwestern","372286","True",2010,"d6cac1",1990,"https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",7,"",37,NA,"","","",300840130,TRUE,FALSE,FALSE
300840120,"s:40~l:54~e:300840120~c:300840120","2010-03-25T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 3rd ROUND""}]","2010-03-25T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",2,2507,"s:40~l:54~t:2507","Providence","Friars","PROV","Providence Friars","Providence","000000","True",2010,"7d8082",4691,"https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",4,"",37,NA,"","","",300840120,TRUE,FALSE,FALSE
300822483,"s:40~l:54~e:300822483~c:300822483","2010-03-24T02:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-24T02:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2483,"s:40~l:54~t:2483","Oregon","Ducks","ORE","Oregon Ducks","Oregon","044520","fee123","True",1977,"https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png",21,167,"s:40~l:54~t:167","New Mexico","Lobos","UNM","New Mexico Lobos","New Mexico","000000","True",2010,"231f20",2024,"https://a.espncdn.com/i/teamlogos/ncaa/500/167.png",44,"",37,NA,"","","",300822483,TRUE,FALSE,FALSE
300820025,"s:40~l:54~e:300820025~c:300820025","2010-03-24T02:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-24T02:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","True",2010,"7e8083",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",44,"",37,NA,"","","",300820025,TRUE,FALSE,FALSE
300820009,"s:40~l:54~e:300820009~c:300820009","2010-03-24T01:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-24T01:30Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:54~t:9","Arizona St","Sun Devils","ASU","Arizona St Sun Devils","Arizona State","942139","f1f2f3","True",833,"https://a.espncdn.com/i/teamlogos/ncaa/500/9.png",21,252,"s:40~l:54~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","True",2010,"ffffff",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",44,"",37,NA,"","","",300820009,TRUE,FALSE,FALSE
300822751,"s:40~l:54~e:300822751~c:300822751","2010-03-24T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-24T01:00Z",NA,"",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2751,"s:40~l:54~t:2751","Wyoming","Cowgirls","WYO","Wyoming Cowgirls","Wyoming","533B22","ffffff","True",2053,"https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png",44,2641,"s:40~l:54~t:2641","Texas Tech","Lady Raiders","TTU","Texas Tech Lady Raiders","Texas Tech","C80025","True",2010,"231f20",2047,"https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png",8,"OT",37,NA,"","","",300822751,TRUE,TRUE,TRUE
300812507,"s:40~l:54~e:300812507~c:300812507","2010-03-22T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-22T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2507,"s:40~l:54~t:2507","Providence","Friars","PROV","Providence Friars","Providence","000000","7d8082","True",4691,"https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",4,295,"s:40~l:54~t:295","Old Dominion","Monarchs","ODU","Old Dominion Monarchs","Old Dominion","00507d","True",2010,"a1d2f1",1940,"https://a.espncdn.com/i/teamlogos/ncaa/500/295.png",10,"",37,NA,"","","",300812507,TRUE,FALSE,FALSE
300810183,"s:40~l:54~e:300810183~c:300810183","2010-03-22T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-22T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",183,"s:40~l:54~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","0d1d37","True",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",4,257,"s:40~l:54~t:257","Richmond","Spiders","RICH","Richmond Spiders","Richmond","9e0712","True",2010,"b90b2e",4486,"https://a.espncdn.com/i/teamlogos/ncaa/500/257.png",3,"",37,NA,"","","",300810183,TRUE,FALSE,FALSE
300810179,"s:40~l:54~e:300810179~c:300810179","2010-03-22T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-22T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",179,"s:40~l:54~t:179","St. Bonaventure","Bonnies","SBU","St. Bonaventure Bonnies","St. Bonaventure","70261D","","True",2042,"https://a.espncdn.com/i/teamlogos/ncaa/500/179.png",3,77,"s:40~l:54~t:77","Northwestern","Wildcats","NW","Northwestern Wildcats","Northwestern","372286","True",2010,"d6cac1",1990,"https://a.espncdn.com/i/teamlogos/ncaa/500/77.png",7,"",37,NA,"","","",300810179,TRUE,FALSE,FALSE
300810356,"s:40~l:54~e:300810356~c:300810356","2010-03-22T21:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-22T21:00Z",NA,"",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","fa6300","True",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,269,"s:40~l:54~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","True",2010,"ffffff",906,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",4,"OT",37,NA,"","","",300810356,TRUE,FALSE,FALSE
300802608,"s:40~l:54~e:300802608~c:300802608","2010-03-21T21:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2010-03-21T21:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2608,"s:40~l:54~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","True",2010,"7e8083",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",44,"",37,NA,"","","",300802608,TRUE,FALSE,FALSE
300802670,"s:40~l:54~e:300802670~c:300802670","2010-03-21T20:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T20:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2670,"s:40~l:54~t:2670","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","True",2051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",10,2275,"s:40~l:54~t:2275","Hofstra","Pride","HOF","Hofstra Pride","Hofstra","00337c","True",2010,"f6c934",2058,"https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png",10,"",37,NA,"","","",300802670,TRUE,FALSE,FALSE
300802623,"s:40~l:54~e:300802623~c:300802623","2010-03-21T19:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T19:05Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2623,"s:40~l:54~t:2623","Missouri St","Lady Bears","MOSU","Missouri St Lady Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,2535,"s:40~l:54~t:2535","Samford","Bulldogs","SAM","Samford Bulldogs","Samford","005485","True",2010,"bc0023",2191,"https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png",24,"",37,NA,"","","",300802623,TRUE,FALSE,FALSE
300802429,"s:40~l:54~e:300802429~c:300802429","2010-03-21T19:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T19:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2429,"s:40~l:54~t:2429","Charlotte","49ers","CHAR","Charlotte 49ers","Charlotte","ffffff","cfab7a","True",239,"https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png",3,2448,"s:40~l:54~t:2448","North Carolina A&T","Aggies","NCAT","North Carolina A&T Aggies","NC A&T","0505aa","True",2010,"004684",2066,"https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png",16,"",37,NA,"","","",300802429,TRUE,FALSE,FALSE
300802390,"s:40~l:54~e:300802390~c:300802390","2010-03-21T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2390,"s:40~l:54~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",2,57,"s:40~l:54~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","True",2010,"0021a5",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,"",37,NA,"","","",300802390,TRUE,FALSE,FALSE
300802305,"s:40~l:54~e:300802305~c:300802305","2010-03-21T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2305,"s:40~l:54~t:2305","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0022B4","e8000d","True",2171,"https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",8,156,"s:40~l:54~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","True",2010,"00235d",2162,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",18,"",37,NA,"","","",300802305,TRUE,FALSE,FALSE
300800130,"s:40~l:54~e:300800130~c:300800130","2010-03-21T18:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T18:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",130,"s:40~l:54~t:130","Michigan","Wolverines","MICH","Michigan Wolverines","Michigan","00274c","00274c","True",1986,"https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",7,2649,"s:40~l:54~t:2649","Toledo","Rockets","TOL","Toledo Rockets","Toledo","ffffff","True",2010,"ffd51d",2116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png",14,"",37,NA,"","","",300800130,TRUE,FALSE,FALSE
300802509,"s:40~l:54~e:300802509~c:300802509","2010-03-21T16:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T16:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2509,"s:40~l:54~t:2509","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","B89D29","a4a9ad","True",399,"https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",7,2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","True",2010,"ffe716",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,"",37,NA,"","","",300802509,TRUE,FALSE,TRUE
300800120,"s:40~l:54~e:300800120~c:300800120","2010-03-21T16:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 2nd ROUND""}]","2010-03-21T16:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",2,151,"s:40~l:54~t:151","East Carolina","Pirates","ECU","East Carolina Pirates","East Carolina","4b1869","True",2010,"f0907b",2201,"https://a.espncdn.com/i/teamlogos/ncaa/500/151.png",11,"",37,NA,"","","",300800120,TRUE,FALSE,TRUE
300782751,"s:40~l:54~e:300782751~c:300782751","2010-03-20T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2010-03-20T01:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2751,"s:40~l:54~t:2751","Wyoming","Cowgirls","WYO","Wyoming Cowgirls","Wyoming","533B22","ffffff","True",2053,"https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png",44,2440,"s:40~l:54~t:2440","Nevada","Wolf Pack","NEV","Nevada Wolf Pack","Nevada","153E5F","True",2010,"8e9295",461,"https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png",30,"",37,NA,"","","",300782751,TRUE,FALSE,FALSE
300782623,"s:40~l:54~e:300782623~c:300782623","2010-03-20T00:05Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2010-03-20T00:05Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2623,"s:40~l:54~t:2623","Missouri St","Lady Bears","MOSU","Missouri St Lady Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,198,"s:40~l:54~t:198","Oral Roberts","Golden Eagles","ORU","Oral Roberts Golden Eagles","Oral Roberts","002955","True",2010,"ccb48c",1993,"https://a.espncdn.com/i/teamlogos/ncaa/500/198.png",47,"",37,NA,"","","",300782623,TRUE,FALSE,FALSE
300780156,"s:40~l:54~e:300780156~c:300780156","2010-03-20T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2010-03-20T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",156,"s:40~l:54~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",2162,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",18,2617,"s:40~l:54~t:2617","Stephen F. Austin","Ladyjacks","SFA","Stephen F. Austin Ladyjacks","SF Austin","393996","True",2010,"bec0c2",2079,"https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png",25,"",37,NA,"","","",300780156,TRUE,FALSE,FALSE
300780098,"s:40~l:54~e:300780098~c:300780098","2010-03-20T00:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2010-03-20T00:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",98,"s:40~l:54~t:98","Western Kentucky","Lady Toppers","WKU","Western Kentucky Lady Toppers","Western KY","F32026","b3b5b8","True",1971,"https://a.espncdn.com/i/teamlogos/ncaa/500/98.png",27,356,"s:40~l:54~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","True",2010,"fa6300",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,"",37,NA,"","","",300780098,TRUE,FALSE,FALSE
300782649,"s:40~l:54~e:300782649~c:300782649","2010-03-19T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': ""WOMEN'S NIT - 1st ROUND""}]","2010-03-19T23:00Z",NA,"",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2649,"s:40~l:54~t:2649","Toledo","Rockets","TOL","Toledo Rockets","Toledo","ffffff","ffd51d","True",2116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png",14,221,"s:40~l:54~t:221","Pittsburgh","Panthers","PITT","Pittsburgh Panthers","Pittsburgh","003263","True",2010,"231f20",2025,"https://a.espncdn.com/i/teamlogos/ncaa/500/221.png",4,"",37,NA,"","","",300782649,TRUE,FALSE,FALSE
