id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,game_id
401259886,s:40~l:54~e:401259886~c:401259886,2020-11-25T17:00Z,3500,True,False,False,False,[],2020-11-25T17:00Z,0,N/A,1962,Colonial Life Arena,Columbia,SC,18000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,True,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,232,s:40~l:54~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,10,,2021,,,,,,401259886
401255774,s:40~l:54~e:401255774~c:401255774,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,820,Maples Pavilion,Stanford,CA,7233,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:54~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,True,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,,2021,,,,,,401255774
401254718,s:40~l:54~e:401254718~c:401254718,2020-11-26T01:00Z,2121,True,False,False,False,[],2020-11-26T01:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2110,s:40~l:54~t:2110,Central Arkansas,Sugar Bears,CARK,Central Arkansas Sugar Bears,Cent Arkansas,a7a9ac,8e959a,True,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,25,,2021,,,,,,401254718
401255640,s:40~l:54~e:401255640~c:401255640,2020-11-25T20:00Z,475,True,False,False,False,[],2020-11-25T20:00Z,0,N/A,1917,Show Me Center,Cape Girardeau,MO,7000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2546,s:40~l:54~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,,2021,,,,,,401255640
401262848,s:40~l:54~e:401262848~c:401262848,2020-11-25T19:00Z,25,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2139,William Neal Reynolds Coliseum,Raleigh,NC,5500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,152,s:40~l:54~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,True,2139,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,2454,s:40~l:54~t:2454,North Florida,Lady Ospreys,UNF,North Florida Lady Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,,2021,,,,,,401262848
401263108,s:40~l:54~e:401263108~c:401263108,2020-11-25T18:00Z,1200,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2100,Memorial Coliseum (KY),Lexington,KY,8500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:54~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,2100,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,93,s:40~l:54~t:93,Murray State,Racers,MURR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,,2021,,,,,,401263108
401257718,s:40~l:54~e:401257718~c:401257718,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,2320,s:40~l:54~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,,2021,,,,,,401257718
401259066,s:40~l:54~e:401259066~c:401259066,2020-11-25T17:00Z,1428,True,False,False,False,[],2020-11-25T17:00Z,0,N/A,2142,Bud Walton Arena,Fayetteville,AR,19200,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,198,s:40~l:54~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,True,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,47,,2021,,,,,,401259066
401259843,s:40~l:54~e:401259843~c:401259843,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,True,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,2437,s:40~l:54~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,47,,2021,,,,,,401259843
401264349,s:40~l:54~e:401264349~c:401264349,2020-11-25T18:30Z,150,True,False,False,False,[],2020-11-25T18:30Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,True,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,2198,s:40~l:54~t:2198,Eastern Kentucky,Colonels,EKY,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,,2021,,,,,,401264349
401264934,s:40~l:54~e:401264934~c:401264934,2020-11-25T17:30Z,0,True,False,False,False,[],2020-11-25T17:30Z,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Cent Michigan,6a0032,ffffff,True,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,,2021,,,,,,401264934
401255712,s:40~l:54~e:401255712~c:401255712,2020-11-25T16:30Z,297,True,False,False,False,[],2020-11-25T16:30Z,0,N/A,2155,Bartow Arena,Birmingham,AL,8500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,2206,s:40~l:54~t:2206,Edward Waters,Tigers,EAU,Edward Waters Tigers,Edward Waters,000000,,False,,,,,2021,,,,,,401255712
401263499,s:40~l:54~e:401263499~c:401263499,2020-11-25T17:00Z,624,True,False,False,False,[],2020-11-25T17:00Z,0,N/A,3416,College Park Center,Arlington,TX,7000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2837,s:40~l:54~t:2837,Texas A&M Commerce,Lions,AMCM,Texas A&M Commerce Lions,TX A&M Commerce,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png,,,2021,,,,,,401263499
401262831,s:40~l:54~e:401262831~c:401262831,2020-11-25T17:00Z,500,True,False,False,False,[],2020-11-25T17:00Z,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,221,s:40~l:54~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,2,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,,2021,,,,,,401262831
401261273,s:40~l:54~e:401261273~c:401261273,2020-11-25T17:00Z,1200,True,False,False,False,[],2020-11-25T17:00Z,0,N/A,2206,McCamish Pavilion,Atlanta,GA,8600,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,,2021,,,,,,401261273
401259260,s:40~l:54~e:401259260~c:401259260,2020-11-25T17:00Z,0,True,False,False,False,[],2020-11-25T17:00Z,0,N/A,1914,Cameron Indoor Stadium,Durham,NC,9314,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,150,s:40~l:54~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,True,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,6,,2021,,,,,,401259260
401264973,s:40~l:54~e:401264973~c:401264973,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,1907,People's United Center,Hamden,CT,3570,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,True,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,2507,s:40~l:54~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,True,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,,2021,,,,,,401264973
401263495,s:40~l:54~e:401263495~c:401263495,2020-11-25T18:00Z,405,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2193,Mitchell Center,Mobile,AL,10041,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:54~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,2920,s:40~l:54~t:2920,Mobile,Rams,MOB,Mobile Rams,Mobile,000000,,False,,,,,2021,,,,,,401263495
401263122,s:40~l:54~e:401263122~c:401263122,2020-11-25T18:00Z,538,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,333,s:40~l:54~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,True,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,2535,s:40~l:54~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,True,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,,2021,,,,,,401263122
401263034,s:40~l:54~e:401263034~c:401263034,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,45,2565,s:40~l:54~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,,2021,,,,,,401263034
401262956,s:40~l:54~e:401262956~c:401262956,2020-11-25T18:00Z,38,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2187,Buccaneer Fieldhouse,Charleston,SC,881,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2127,s:40~l:54~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,True,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,109688,s:40~l:54~t:109688,Columbia International,Rams,CIU,Columbia International Rams,Columbia Int,,,False,,,,,2021,,,,,,401262956
401260958,s:40~l:54~e:401260958~c:401260958,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,1985,Watsco Center,Coral Gables,FL,7972,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,True,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAC,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,,2021,,,,,,401260958
401259904,s:40~l:54~e:401259904~c:401259904,2020-11-25T18:00Z,657,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,True,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,,2021,,,,,,401259904
401259271,s:40~l:54~e:401259271~c:401259271,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,1975,Carmichael Arena,Chapel Hill,NC,6822,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,True,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,,2021,,,,,,401259271
401259263,s:40~l:54~e:401259263~c:401259263,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2609,Kimmel Arena,Asheville,NC,3200,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2427,s:40~l:54~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2717,s:40~l:54~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,,2021,,,,,,401259263
401257694,s:40~l:54~e:401257694~c:401257694,2020-11-25T18:00Z,620,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10151,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,ffd10a,True,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,,2021,,,,,,401257694
401257681,s:40~l:54~e:401257681~c:401257681,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2138,Lantz Arena,Charleston,IL,5300,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2197,s:40~l:54~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,True,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,234077,c30031,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,,2021,,,,,,401257681
401256475,s:40~l:54~e:401256475~c:401256475,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,,2021,,,,,,401256475
401256447,s:40~l:54~e:401256447~c:401256447,2020-11-25T18:00Z,0,True,False,False,False,[],2020-11-25T18:00Z,0,N/A,5995,Flowers Hall,Florence,AL,3500,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2453,s:40~l:54~t:2453,North Alabama,Lions,UNA,North Alabama Lions,North Alabama,000000,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46,2046,s:40~l:54~t:2046,Austin Peay,Lady Govs,PEAY,Austin Peay Lady Govs,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,,2021,,,,,,401256447
401259925,s:40~l:54~e:401259925~c:401259925,2020-11-25T18:30Z,0,True,False,False,False,[],2020-11-25T18:30Z,0,N/A,5426,Jerry Richardson Indoor Stadium,Spartanburg,SC,3400,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2747,s:40~l:54~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B24,f0f0f0,True,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,2737,s:40~l:54~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,,2021,,,,,,401259925
401265478,s:40~l:54~e:401265478~c:401265478,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2189,Bob Carpenter Center,Newark,DE,5000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,108810,s:40~l:54~t:108810,Salem University,Tigers,SLEM,Salem University Tigers,Salem,,,False,,,,,2021,,,,,,401265478
401265145,s:40~l:54~e:401265145~c:401265145,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2090,NIU Convocation Center,Dekalb,IL,10000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,,2021,,,,,,401265145
401264806,s:40~l:54~e:401264806~c:401264806,2020-11-25T19:00Z,52,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2186,Christl Arena,West Point,NY,5043,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,True,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,,2021,,,,,,401264806
401264087,s:40~l:54~e:401264087~c:401264087,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,1906,John W. Pope Jr. Convocation Center,Buies Creek,NC,3095,True,0.0,0:00,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,2428,s:40~l:54~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,2OT,2021,,,,,,401264087
401262993,s:40~l:54~e:401262993~c:401262993,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2137,Holmes Convocation Center,Boone,NC,8325,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2026,s:40~l:54~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,2429,s:40~l:54~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,,2021,,,,,,401262993
401262951,s:40~l:54~e:401262951~c:401262951,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2117,Don Haskins Center,El Paso,TX,11892,True,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,166,s:40~l:54~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,True,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,OT,2021,,,,,,401262951
401262919,s:40~l:54~e:401262919~c:401262919,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2005,Calihan Hall,Detroit,MI,8295,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,4,,2021,,,,,,401262919
401262904,s:40~l:54~e:401262904~c:401262904,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2124,Renaissance Coliseum,Peoria,IL,4200,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,140,s:40~l:54~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,,2021,,,,,,401262904
401262901,s:40~l:54~e:401262901~c:401262901,2020-11-25T19:00Z,0,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,4603,SECU Arena,Towson,MD,5200,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,151,s:40~l:54~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,True,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,62,,2021,,,,,,401262901
401262843,s:40~l:54~e:401262843~c:401262843,2020-11-25T19:00Z,411,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,1912,Littlejohn Coliseum,Clemson,SC,9000,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,True,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,231,s:40~l:54~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,True,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,,2021,,,,,,401262843
401259665,s:40~l:54~e:401259665~c:401259665,2020-11-25T19:00Z,25,True,False,False,False,[],2020-11-25T19:00Z,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,2450,s:40~l:54~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,,2021,,,,,,401259665
